date,open,high,low,close,volume,amount,ma5,ma10,ma20,label1,label2,label3,label4,label5
2017-06-22,20.6,20.6,20.6,20.6,3600,74160.0,,,,22.66,24.93,27.42,30.16,33.18
2017-06-23,22.66,22.66,22.66,22.66,3000,67980.0,,,,24.93,27.42,30.16,33.18,36.5
2017-06-26,24.93,24.93,24.93,24.93,13725,342164.25,,,,27.42,30.16,33.18,36.5,38.2
2017-06-27,27.42,27.42,27.42,27.42,25600,701952.0,,,,30.16,33.18,36.5,38.2,42.02
2017-06-28,30.16,30.16,30.16,30.16,44020,1327643.25,25.15,,,33.18,36.5,38.2,42.02,43.2
2017-06-29,33.18,33.18,33.18,33.18,52400,1738632.0,27.67,,,36.5,38.2,42.02,43.2,42.99
2017-06-30,36.5,36.5,36.5,36.5,184700,6741550.0,30.44,,,38.2,42.02,43.2,42.99,41.7
2017-07-03,40.15,40.15,37.38,38.2,10251740,392659776.0,33.09,,,42.02,43.2,42.99,41.7,38.48
2017-07-04,42.02,42.02,40.61,42.02,10823179,451623712.0,36.01,,,43.2,42.99,41.7,38.48,39.24
2017-07-05,41.0,44.95,41.0,43.2,11365326,490929024.0,38.62,31.89,,42.99,41.7,38.48,39.24,43.16
2017-07-06,42.21,42.99,41.2,42.99,8622879,362817440.0,40.58,34.13,,41.7,38.48,39.24,43.16,43.01
2017-07-07,42.5,43.6,41.03,41.7,7491213,318927072.0,41.62,36.03,,38.48,39.24,43.16,43.01,38.86
2017-07-10,39.87,40.49,38.1,38.48,6189344,242862656.0,41.68,37.38,,39.24,43.16,43.01,38.86,34.97
2017-07-11,38.31,39.24,38.03,39.24,3633607,140706544.0,41.12,38.57,,43.16,43.01,38.86,34.97,35.5
2017-07-12,39.44,43.16,39.44,43.16,7931140,334244096.0,41.11,39.87,,43.01,38.86,34.97,35.5,34.5
2017-07-13,44.66,45.32,41.5,43.01,9288481,402726016.0,41.12,40.85,,38.86,34.97,35.5,34.5,34.1
2017-07-14,42.08,42.4,38.71,38.86,7342715,295113376.0,40.55,41.09,,34.97,35.5,34.5,34.1,33.83
2017-07-17,37.0,37.0,34.97,34.97,5903106,212117456.0,39.85,40.76,,35.5,34.5,34.1,33.83,34.92
2017-07-18,34.25,36.14,33.81,35.5,3875368,135710928.0,39.1,40.11,,34.5,34.1,33.83,34.92,33.93
2017-07-19,34.9,34.9,33.1,34.5,3733013,127752520.0,37.37,39.24,35.56,34.1,33.83,34.92,33.93,33.8
2017-07-20,34.52,36.2,34.1,34.1,4180076,147383008.0,35.59,38.35,36.24,33.83,34.92,33.93,33.8,35.14
2017-07-21,33.23,34.0,32.98,33.83,3017441,100890792.0,34.58,37.56,36.8,34.92,33.93,33.8,35.14,34.04
2017-07-24,33.2,35.1,33.03,34.92,3365454,115237776.0,34.57,37.21,37.3,33.93,33.8,35.14,34.04,33.98
2017-07-25,34.91,35.14,33.89,33.93,2831857,97728920.0,34.26,36.68,37.62,33.8,35.14,34.04,33.98,33.33
2017-07-26,33.77,34.79,33.33,33.8,2423366,82694616.0,34.12,35.74,37.8,35.14,34.04,33.98,33.33,32.68
2017-07-27,33.6,35.62,33.34,35.14,4095439,142366368.0,34.32,34.96,37.9,34.04,33.98,33.33,32.68,32.52
2017-07-28,34.99,35.25,34.0,34.04,3109488,107267736.0,34.37,34.47,37.78,33.98,33.33,32.68,32.52,31.1
2017-07-31,33.96,34.76,33.65,33.98,2187005,74685504.0,34.18,34.37,37.57,33.33,32.68,32.52,31.1,31.16
2017-08-01,33.62,34.1,32.55,33.33,2845535,94557000.0,34.06,34.16,37.13,32.68,32.52,31.1,31.16,31.17
2017-08-02,33.0,33.59,32.62,32.68,2032831,67239432.0,33.83,33.97,36.61,32.52,31.1,31.16,31.17,30.92
2017-08-03,32.39,33.57,32.05,32.52,1865322,61471496.0,33.31,33.82,36.08,31.1,31.16,31.17,30.92,30.45
2017-08-04,32.55,32.75,31.1,31.1,2006448,64233176.0,32.72,33.54,35.55,31.16,31.17,30.92,30.45,30.37
2017-08-07,31.46,31.86,31.01,31.16,1422725,44628628.0,32.16,33.17,35.19,31.17,30.92,30.45,30.37,31.33
2017-08-08,31.07,31.31,30.38,31.17,1574500,48672368.0,31.73,32.89,34.79,30.92,30.45,30.37,31.33,31.96
2017-08-09,31.0,31.56,30.86,30.92,1391800,43414624.0,31.37,32.6,34.17,30.45,30.37,31.33,31.96,33.19
2017-08-10,31.0,31.23,30.25,30.45,1253817,38512364.0,30.96,32.14,33.54,30.37,31.33,31.96,33.19,33.05
2017-08-11,30.18,30.76,30.04,30.37,1168760,35546684.0,30.81,31.77,33.12,31.33,31.96,33.19,33.05,33.25
2017-08-14,30.28,31.5,30.28,31.33,1670625,51933192.0,30.85,31.5,32.94,31.96,33.19,33.05,33.25,36.58
2017-08-15,31.38,32.34,31.38,31.96,1819125,57817220.0,31.01,31.37,32.76,33.19,33.05,33.25,36.58,36.09
2017-08-16,31.95,33.86,31.9,33.19,3253600,107713400.0,31.46,31.42,32.7,33.05,33.25,36.58,36.09,37.96
2017-08-17,32.98,33.79,32.68,33.05,2585134,85917976.0,31.98,31.47,32.64,33.25,36.58,36.09,37.96,35.8
2017-08-18,32.8,33.63,32.65,33.25,1674900,55572948.0,32.56,31.68,32.61,36.58,36.09,37.96,35.8,36.81
2017-08-21,33.2,36.58,33.2,36.58,3949382,139704976.0,33.61,32.23,32.7,36.09,37.96,35.8,36.81,38.65
2017-08-22,37.2,38.44,36.0,36.09,5216354,194012864.0,34.43,32.72,32.81,37.96,35.8,36.81,38.65,37.92
2017-08-23,36.28,39.24,34.72,37.96,5798852,213316352.0,35.39,33.42,33.01,35.8,36.81,38.65,37.92,37.61
2017-08-24,36.98,39.88,35.7,35.8,5206623,195191728.0,35.94,33.96,33.05,36.81,38.65,37.92,37.61,41.37
2017-08-25,35.56,37.52,35.17,36.81,3918719,142989040.0,36.65,34.6,33.19,38.65,37.92,37.61,41.37,41.76
2017-08-28,37.51,39.78,36.83,38.65,4722316,180172144.0,37.06,35.33,33.42,37.92,37.61,41.37,41.76,42.92
2017-08-29,37.88,40.62,37.66,37.92,5394128,209849904.0,37.43,35.93,33.65,37.61,41.37,41.76,42.92,46.0
2017-08-30,37.41,38.8,36.8,37.61,3157580,119330912.0,37.36,36.37,33.89,41.37,41.76,42.92,46.0,50.3
2017-08-31,37.6,41.37,37.46,41.37,3401792,137373296.0,38.47,37.2,34.34,41.76,42.92,46.0,50.3,46.0
2017-09-01,42.37,44.59,41.66,41.76,6613092,282169472.0,39.46,38.06,34.87,42.92,46.0,50.3,46.0,43.82
2017-09-04,42.28,45.94,41.98,42.92,6047892,265895872.0,40.32,38.69,35.46,46.0,50.3,46.0,43.82,44.6
2017-09-05,43.48,46.0,40.0,46.0,5559117,241251152.0,41.93,39.68,36.2,50.3,46.0,43.82,44.6,42.9
