date,open,high,low,close,volume,amount,ma5,ma10,ma20,label1,label2,label3,label4,label5
2017-11-24,21.4,21.4,21.4,21.4,10383,222196.2,,,,23.54,25.89,28.48,31.33,34.46
2017-11-27,23.54,23.54,23.54,23.54,21596,508369.84,,,,25.89,28.48,31.33,34.46,31.4
2017-11-28,25.89,25.89,25.89,25.89,55668,1441244.5,,,,28.48,31.33,34.46,31.4,31.99
2017-11-29,28.48,28.48,28.48,28.48,74636,2125633.25,,,,31.33,34.46,31.4,31.99,30.63
2017-11-30,31.33,31.33,31.33,31.33,157454,4933034.0,26.13,,,34.46,31.4,31.99,30.63,29.28
2017-12-01,34.46,34.46,34.46,34.46,161385,5561327.0,28.74,,,31.4,31.99,30.63,29.28,30.15
2017-12-04,37.91,37.91,31.21,31.4,22188383,751259904.0,30.31,,,31.99,30.63,29.28,30.15,30.55
2017-12-05,32.5,34.54,31.0,31.99,18864076,618826240.0,31.53,,,30.63,29.28,30.15,30.55,27.5
2017-12-06,30.1,31.34,28.89,30.63,15810150,475900224.0,31.96,,,29.28,30.15,30.55,27.5,27.83
2017-12-07,29.7,31.94,29.02,29.28,14635386,443711808.0,31.55,28.84,,30.15,30.55,27.5,27.83,28.61
2017-12-08,28.01,31.98,28.01,30.15,14785225,443335264.0,30.69,29.71,,30.55,27.5,27.83,28.61,28.3
2017-12-11,30.6,31.26,29.51,30.55,12768023,389173504.0,30.52,30.42,,27.5,27.83,28.61,28.3,28.11
2017-12-12,29.6,29.81,27.5,27.5,13774232,393095328.0,29.62,30.58,,27.83,28.61,28.3,28.11,28.21
2017-12-13,27.4,28.27,27.02,27.83,8026746,223100208.0,29.06,30.51,,28.61,28.3,28.11,28.21,27.08
2017-12-14,27.63,29.38,27.53,28.61,9625553,275243648.0,28.93,30.24,,28.3,28.11,28.21,27.08,26.3
2017-12-15,28.41,29.7,28.21,28.3,9100318,262858256.0,28.56,29.62,,28.11,28.21,27.08,26.3,26.42
2017-12-18,28.48,28.68,26.68,28.11,8113450,224026128.0,28.07,29.3,,28.21,27.08,26.3,26.42,26.67
2017-12-19,27.96,28.8,27.81,28.21,6466208,183223776.0,28.21,28.92,,27.08,26.3,26.42,26.67,28.1
2017-12-20,27.97,28.35,26.86,27.08,6143208,168503728.0,28.06,28.56,,26.3,26.42,26.67,28.1,28.41
2017-12-21,27.01,27.01,25.51,26.3,7237229,190381424.0,27.6,28.26,28.55,26.42,26.67,28.1,28.41,30.32
2017-12-22,26.4,27.28,26.25,26.42,5261921,140861616.0,27.22,27.89,28.8,26.67,28.1,28.41,30.32,28.9
2017-12-25,26.34,26.75,25.3,26.67,6350075,164880096.0,26.94,27.5,28.96,28.1,28.41,30.32,28.9,29.44
2017-12-26,26.34,28.75,26.31,28.1,10623159,296244352.0,26.91,27.56,29.07,28.41,30.32,28.9,29.44,28.79
2017-12-27,27.75,29.54,27.75,28.41,12010169,343627648.0,27.18,27.62,29.07,30.32,28.9,29.44,28.79,30.26
2017-12-28,27.96,31.18,27.69,30.32,14035197,419863648.0,27.98,27.79,29.02,28.9,29.44,28.79,30.26,29.86
2017-12-29,29.76,30.75,28.8,28.9,9988965,295029216.0,28.48,27.85,28.74,29.44,28.79,30.26,29.86,31.21
2018-01-02,29.26,29.9,29.01,29.44,7000789,205845680.0,29.03,27.99,28.64,28.79,30.26,29.86,31.21,32.25
2018-01-03,29.5,30.38,28.25,28.79,8853144,258120848.0,29.17,28.04,28.48,30.26,29.86,31.21,32.25,31.06
2018-01-04,28.33,31.67,28.3,30.26,13951843,423973824.0,29.54,28.36,28.46,29.86,31.21,32.25,31.06,31.17
2018-01-05,29.72,30.44,29.26,29.86,9322370,277417824.0,29.45,28.72,28.49,31.21,32.25,31.06,31.17,29.65
2018-01-08,29.8,31.38,29.05,31.21,10545684,318541600.0,29.91,29.2,28.54,32.25,31.06,31.17,29.65,28.18
2018-01-09,30.8,33.39,30.7,32.25,14407742,464265024.0,30.47,29.75,28.63,31.06,31.17,29.65,28.18,28.9
2018-01-10,31.6,32.2,30.16,31.06,9487001,296568480.0,30.93,30.05,28.81,31.17,29.65,28.18,28.9,30.6
2018-01-11,30.32,32.8,30.22,31.17,11090164,352817376.0,31.11,30.33,28.97,29.65,28.18,28.9,30.6,30.09
2018-01-12,30.79,30.79,29.2,29.65,9250298,276840000.0,31.07,30.26,29.03,28.18,28.9,30.6,30.09,31.83
2018-01-15,28.98,29.28,27.96,28.18,6373486,181074912.0,30.46,30.19,29.02,28.9,30.6,30.09,31.83,28.65
2018-01-16,28.1,29.44,27.99,28.9,5597407,161195296.0,29.79,30.13,29.06,30.6,30.09,31.83,28.65,28.76
2018-01-17,29.0,31.36,28.59,30.6,9939829,299930816.0,29.7,30.31,29.18,30.09,31.83,28.65,28.76,29.3
2018-01-18,30.31,30.79,29.8,30.09,6476091,195985136.0,29.48,30.3,29.33,31.83,28.65,28.76,29.3,28.97
2018-01-19,30.5,33.1,30.4,31.83,18404222,600356672.0,29.92,30.49,29.61,28.65,28.76,29.3,28.97,28.04
2018-01-22,29.0,29.66,28.65,28.65,13989773,403418848.0,30.01,30.24,29.72,28.76,29.3,28.97,28.04,28.35
2018-01-23,28.1,29.2,27.98,28.76,7214511,206519712.0,29.99,29.89,29.82,29.3,28.97,28.04,28.35,27.77
2018-01-24,28.56,29.55,28.51,29.3,8256590,241040288.0,29.73,29.71,29.88,28.97,28.04,28.35,27.77,25.85
2018-01-25,29.09,30.31,28.8,28.97,8826172,261341488.0,29.5,29.49,29.91,28.04,28.35,27.77,25.85,24.83
2018-01-26,28.9,29.25,27.83,28.04,7274581,206930464.0,28.74,29.33,29.8,28.35,27.77,25.85,24.83,24.67
