date,open,high,low,close,volume,amount,ma5,ma10,ma20,label1,label2,label3,label4,label5
2017-07-17,16.25,16.25,16.25,16.25,46157,750051.25,,,,17.88,19.67,21.64,23.8,25.31
2017-07-18,17.88,17.88,17.88,17.88,34762,621544.56,,,,19.67,21.64,23.8,25.31,25.6
2017-07-19,19.67,19.67,19.67,19.67,28309,556838.0,,,,21.64,23.8,25.31,25.6,27.0
2017-07-20,21.64,21.64,21.64,21.64,74659,1615620.75,,,,23.8,25.31,25.6,27.0,27.22
2017-07-21,23.8,23.8,23.8,23.8,169217,4027364.5,19.85,,,25.31,25.6,27.0,27.22,26.6
2017-07-24,26.18,26.18,24.6,25.31,17665903,448490304.0,21.66,,,25.6,27.0,27.22,26.6,26.5
2017-07-25,26.2,26.88,25.32,25.6,11733168,304627328.0,23.2,,,27.0,27.22,26.6,26.5,25.8
2017-07-26,24.8,27.18,24.63,27.0,11616370,302001600.0,24.67,,,27.22,26.6,26.5,25.8,26.02
2017-07-27,26.65,28.47,25.62,27.22,11871594,318696160.0,25.79,,,26.6,26.5,25.8,26.02,28.05
2017-07-28,26.6,28.58,26.46,26.6,9213870,253147472.0,26.35,23.1,,26.5,25.8,26.02,28.05,26.34
2017-07-31,26.32,27.35,25.88,26.5,6159001,164008208.0,26.58,24.12,,25.8,26.02,28.05,26.34,25.37
2017-08-01,26.53,26.82,25.0,25.8,6306205,162335984.0,26.62,24.91,,26.02,28.05,26.34,25.37,26.1
2017-08-02,25.6,26.13,25.45,26.02,4149765,107283688.0,26.43,25.55,,28.05,26.34,25.37,26.1,26.37
2017-08-03,25.9,28.62,25.87,28.05,9706525,272382304.0,26.59,26.19,,26.34,25.37,26.1,26.37,25.72
2017-08-04,27.5,27.95,26.33,26.34,7067396,190775744.0,26.54,26.44,,25.37,26.1,26.37,25.72,26.49
2017-08-07,26.3,26.79,25.26,25.37,4744020,122960880.0,26.32,26.45,,26.1,26.37,25.72,26.49,28.25
2017-08-08,25.4,26.15,25.08,26.1,3237217,83114360.0,26.38,26.5,,26.37,25.72,26.49,28.25,28.8
2017-08-09,26.15,27.4,26.0,26.37,3468251,92494408.0,26.45,26.44,,25.72,26.49,28.25,28.8,30.2
2017-08-10,26.26,26.4,25.5,25.72,2607391,67455640.0,25.98,26.29,,26.49,28.25,28.8,30.2,31.14
2017-08-11,25.8,27.18,25.8,26.49,4325803,115117104.0,26.01,26.28,24.69,28.25,28.8,30.2,31.14,32.8
2017-08-14,26.58,28.9,26.44,28.25,5606423,156672576.0,26.59,26.45,25.29,28.8,30.2,31.14,32.8,36.08
2017-08-15,28.03,29.51,27.97,28.8,5235455,149637920.0,27.13,26.75,25.83,30.2,31.14,32.8,36.08,36.24
2017-08-16,28.74,31.38,28.54,30.2,6443362,193506656.0,27.89,27.17,26.36,31.14,32.8,36.08,36.24,36.08
2017-08-17,30.0,31.97,29.82,31.14,5350397,164946240.0,28.98,27.48,26.83,32.8,36.08,36.24,36.08,32.7
2017-08-18,30.61,33.35,30.53,32.8,5294684,168706016.0,30.24,28.12,27.28,36.08,36.24,36.08,32.7,33.83
2017-08-21,34.0,36.08,33.11,36.08,5477582,193592080.0,31.8,29.2,27.82,36.24,36.08,32.7,33.83,36.9
2017-08-22,37.19,39.57,36.0,36.24,8895407,332648800.0,33.29,30.21,28.35,36.08,32.7,33.83,36.9,35.45
2017-08-23,35.85,37.5,35.03,36.08,7327990,266121920.0,34.47,31.18,28.81,32.7,33.83,36.9,35.45,33.9
2017-08-24,35.4,36.5,32.47,32.7,8594268,294796480.0,34.78,31.88,29.08,33.83,36.9,35.45,33.9,36.21
2017-08-25,32.58,34.98,32.11,33.83,6382207,214813824.0,34.99,32.61,29.44,36.9,35.45,33.9,36.21,36.23
2017-08-28,33.98,37.15,33.28,36.9,6774128,238850304.0,35.15,33.48,29.96,35.45,33.9,36.21,36.23,36.15
2017-08-29,36.02,38.3,35.45,35.45,8143685,299023840.0,34.99,34.14,30.45,33.9,36.21,36.23,36.15,39.77
2017-08-30,34.6,35.16,33.0,33.9,5369964,183281104.0,34.56,34.51,30.84,36.21,36.23,36.15,39.77,43.75
2017-08-31,34.15,36.41,33.94,36.21,4424599,156149104.0,35.26,35.02,31.25,36.23,36.15,39.77,43.75,48.13
2017-09-01,36.4,36.8,34.8,36.23,4567681,163206160.0,35.74,35.36,31.74,36.15,39.77,43.75,48.13,51.27
2017-09-04,35.85,38.88,35.65,36.15,4980800,186357760.0,35.59,35.37,32.28,39.77,43.75,48.13,51.27,48.9
2017-09-05,36.9,39.77,36.2,39.77,3026956,117439448.0,36.45,35.72,32.97,43.75,48.13,51.27,48.9,52.02
2017-09-06,43.75,43.75,43.31,43.75,3975624,173904176.0,38.42,36.49,33.83,48.13,51.27,48.9,52.02,48.25
2017-09-07,48.13,48.13,48.13,48.13,867943,41774096.0,40.81,38.03,34.96,51.27,48.9,52.02,48.25,48.58
2017-09-08,49.0,52.23,48.54,51.27,11661334,585925376.0,43.81,39.78,36.19,48.9,52.02,48.25,48.58,44.84
2017-09-11,46.22,49.6,46.14,48.9,9803686,463860832.0,46.36,40.98,37.23,52.02,48.25,48.58,44.84,49.32
2017-09-12,47.31,53.3,47.22,52.02,10822436,542061184.0,48.81,42.63,38.39,48.25,48.58,44.84,49.32,53.48
2017-09-13,47.8,50.19,47.8,48.25,7863080,381965760.0,49.71,44.07,39.29,48.58,44.84,49.32,53.48,58.83
2017-09-14,48.97,51.26,48.5,48.58,7233208,359350528.0,49.8,45.3,40.16,44.84,49.32,53.48,58.83,54.45
2017-09-15,46.0,47.99,44.0,44.84,6904145,315542208.0,48.52,46.17,40.76,49.32,53.48,58.83,54.45,59.9
2017-09-18,45.88,49.32,45.55,49.32,4149612,199008336.0,48.6,47.48,41.43,53.48,58.83,54.45,59.9,59.79
2017-09-19,53.0,54.25,51.7,53.48,10763038,573698944.0,48.89,48.85,42.29,58.83,54.45,59.9,59.79,60.28
2017-09-25,56.71,58.83,56.2,58.83,9146092,531798560.0,51.01,50.36,43.43,54.45,59.9,59.79,60.28,59.73
2017-09-26,56.25,57.5,52.95,54.45,7661661,421289216.0,52.18,50.99,44.51,59.9,59.79,60.28,59.73,62.6
2017-09-27,55.51,59.9,55.1,59.9,7350554,424550208.0,55.2,51.86,45.82,59.79,60.28,59.73,62.6,58.88
2017-09-28,57.0,65.25,57.0,59.79,7924597,481660704.0,57.29,52.95,46.96,60.28,59.73,62.6,58.88,56.94
2017-09-29,59.79,63.19,56.0,60.28,5974070,359250336.0,58.65,53.77,48.2,59.73,62.6,58.88,56.94,56.93
2017-10-09,60.11,63.0,58.31,59.73,6561304,399876288.0,58.83,54.92,49.49,62.6,58.88,56.94,56.93,55.94
2017-10-10,58.51,64.62,58.5,62.6,6728911,415632800.0,60.46,56.32,50.81,58.88,56.94,56.93,55.94,54.8
2017-10-11,61.5,61.9,58.5,58.88,5505020,328757920.0,60.26,57.73,51.95,56.94,56.93,55.94,54.8,55.55
2017-10-12,58.0,60.04,55.03,56.94,4052467,232796544.0,59.69,58.49,52.99,56.93,55.94,54.8,55.55,51.46
2017-10-13,57.73,57.98,55.55,56.93,3138016,178403392.0,59.02,58.83,53.84,55.94,54.8,55.55,51.46,52.26
2017-10-16,56.5,58.2,54.5,55.94,3568606,200308752.0,58.26,58.54,54.45,54.8,55.55,51.46,52.26,52.71
2017-10-17,55.75,56.8,54.51,54.8,2857322,158928368.0,56.7,58.58,54.79,55.55,51.46,52.26,52.71,51.15
2017-10-18,54.66,58.2,54.6,55.55,3965454,223969072.0,56.03,58.14,55.0,51.46,52.26,52.71,51.15,52.35
2017-10-19,55.05,55.56,51.18,51.46,4284163,224584288.0,54.94,57.31,55.13,52.26,52.71,51.15,52.35,55.4
2017-10-20,51.5,52.9,51.2,52.26,2412494,125539080.0,54.0,56.51,55.14,52.71,51.15,52.35,55.4,55.79
2017-10-23,52.2,53.99,51.25,52.71,2539724,134477984.0,53.36,55.81,55.36,51.15,52.35,55.4,55.79,57.44
2017-10-24,52.5,52.8,50.03,51.15,2894740,148235744.0,52.63,54.66,55.49,52.35,55.4,55.79,57.44,60.0
2017-10-25,51.07,52.6,50.8,52.35,2413692,125073536.0,51.99,54.01,55.87,55.4,55.79,57.44,60.0,66.0
2017-10-26,52.15,57.22,52.15,55.4,4385376,240766656.0,52.77,53.86,56.17,55.79,57.44,60.0,66.0,66.57
2017-10-27,55.0,56.31,54.31,55.79,2850676,157495648.0,53.48,53.74,56.29,57.44,60.0,66.0,66.57,70.37
2017-10-30,56.13,60.93,56.0,57.44,5828958,340556384.0,54.43,53.89,56.22,60.0,66.0,66.57,70.37,71.0
2017-10-31,58.0,60.5,56.5,60.0,5273725,310365504.0,56.2,54.41,56.49,66.0,66.57,70.37,71.0,69.98
2017-11-01,59.69,66.0,59.52,66.0,4258678,272660992.0,58.93,55.46,56.8,66.57,70.37,71.0,69.98,68.82
2017-11-02,68.13,71.88,66.03,66.57,7337860,504838336.0,61.16,56.97,57.14,70.37,71.0,69.98,68.82,70.99
2017-11-03,66.55,71.02,65.42,70.37,6842376,468220800.0,64.08,58.78,57.64,71.0,69.98,68.82,70.99,68.68
2017-11-06,70.2,72.7,68.2,71.0,6394779,448512608.0,66.79,60.61,58.21,69.98,68.82,70.99,68.68,72.8
