date,open,high,low,close,volume,amount,ma5,ma10,ma20,label1,label2,label3,label4,label5
2017-12-18,36.99,36.99,36.99,36.99,32395,1198291.0,,,,40.69,44.76,49.24,54.16,59.58
2017-12-19,40.69,40.69,40.69,40.69,99222,4037343.25,,,,44.76,49.24,54.16,59.58,65.54
2017-12-20,44.76,44.76,44.76,44.76,130822,5855592.5,,,,49.24,54.16,59.58,65.54,72.09
2017-12-21,49.24,49.24,49.24,49.24,305646,15050009.0,,,,54.16,59.58,65.54,72.09,79.3
2017-12-22,54.16,54.16,54.16,54.16,431387,23363920.0,45.17,,,59.58,65.54,72.09,79.3,87.23
2017-12-25,59.58,59.58,59.58,59.58,501199,29861436.0,49.69,,,65.54,72.09,79.3,87.23,95.95
2017-12-26,65.54,65.54,65.54,65.54,427280,28003932.0,54.66,,,72.09,79.3,87.23,95.95,92.8
2017-12-27,72.09,72.09,72.09,72.09,516917,37264548.0,60.12,,,79.3,87.23,95.95,92.8,99.0
2017-12-28,79.3,79.3,79.3,79.3,2982907,236544528.0,66.13,,,87.23,95.95,92.8,99.0,92.24
2017-12-29,87.0,87.23,83.6,87.23,44805613,3872659712.0,72.75,58.96,,95.95,92.8,99.0,92.24,95.0
2018-01-04,87.23,95.95,86.11,95.95,27274110,2536362240.0,80.02,64.85,,92.8,99.0,92.24,95.0,96.1
2018-01-05,101.5,103.5,92.61,92.8,32529340,3152738048.0,85.47,70.06,,99.0,92.24,95.0,96.1,94.04
2018-01-08,95.94,102.0,94.08,99.0,27813970,2706073856.0,90.86,75.49,,92.24,95.0,96.1,94.04,84.71
2018-01-09,96.61,97.44,92.06,92.24,22943895,2160253696.0,93.44,79.79,,95.0,96.1,94.04,84.71,82.15
2018-01-10,90.08,97.85,90.02,95.0,22434182,2126406016.0,95.0,83.87,,96.1,94.04,84.71,82.15,83.8
2018-01-11,93.54,102.5,93.0,96.1,26530546,2586440704.0,95.03,87.52,,94.04,84.71,82.15,83.8,79.91
2018-01-12,95.0,100.0,94.04,94.04,21183371,2052320384.0,95.28,90.38,,84.71,82.15,83.8,79.91,81.38
2018-01-15,95.3,96.88,84.64,84.71,26354980,2385099264.0,92.42,91.64,,82.15,83.8,79.91,81.38,73.4
2018-01-16,82.0,84.5,80.35,82.15,19495805,1602897280.0,90.4,91.92,,83.8,79.91,81.38,73.4,79.55
2018-01-17,83.0,86.68,81.11,83.8,17334683,1455976192.0,88.16,91.58,75.27,79.91,81.38,73.4,79.55,79.59
2018-01-18,82.0,82.73,79.8,79.91,14981758,1213874176.0,84.92,89.98,77.41,81.38,73.4,79.55,79.59,79.75
2018-01-19,80.97,83.35,80.01,81.38,13310938,1084904192.0,82.39,88.83,79.45,73.4,79.55,79.59,79.75,80.1
2018-01-22,78.8,78.97,73.24,73.4,17952857,1345809536.0,80.13,86.27,80.88,79.55,79.59,79.75,80.1,81.33
2018-01-23,73.45,80.7,72.32,79.55,20172740,1541526272.0,79.61,85.0,82.4,79.59,79.75,80.1,81.33,76.79
2018-01-24,77.8,82.8,77.8,79.59,16932150,1355822464.0,78.77,83.46,83.67,79.75,80.1,81.33,76.79,69.3
2018-01-25,78.71,84.5,78.23,79.75,15853668,1299569664.0,78.73,81.83,84.68,80.1,81.33,76.79,69.3,69.75
2018-01-26,79.84,82.0,78.8,80.1,9478596,761298304.0,78.48,80.43,85.4,81.33,76.79,69.3,69.75,67.82
2018-01-29,81.2,83.6,80.5,81.33,11591864,949732096.0,80.06,80.1,85.87,76.79,69.3,69.75,67.82,65.3
2018-01-30,80.08,80.09,74.9,76.79,13517132,1044092288.0,79.51,79.56,85.74,69.3,69.75,67.82,65.3,61.07
2018-01-31,76.0,76.36,69.11,69.3,15495948,1107911936.0,77.45,78.11,84.84,69.75,67.82,65.3,61.07,64.19
2018-02-01,69.9,71.45,67.9,69.75,10272231,719788096.0,75.45,77.09,83.53,67.82,65.3,61.07,64.19,65.57
2018-02-02,68.05,70.31,66.51,67.82,8318225,569641024.0,73.0,75.74,82.29,65.3,61.07,64.19,65.57,63.28
2018-02-05,64.93,68.15,64.51,65.3,7751011,512581760.0,69.79,74.93,80.6,61.07,64.19,65.57,63.28,64.53
2018-02-06,63.01,65.92,61.07,61.07,9433245,599993088.0,66.65,73.08,79.04,64.19,65.57,63.28,64.53,61.2
2018-02-07,63.5,66.0,58.58,64.19,12766493,800274048.0,65.63,71.54,77.5,65.57,63.28,64.53,61.2,61.0
2018-02-08,63.2,66.66,63.13,65.57,10833376,706591040.0,64.79,70.12,75.97,63.28,64.53,61.2,61.0,63.36
2018-02-09,62.98,65.85,61.26,63.28,10217529,652218432.0,63.88,68.44,74.44,64.53,61.2,61.0,63.36,69.7
2018-02-12,64.07,66.13,64.07,64.53,10087054,656409792.0,63.73,66.76,73.43,61.2,61.0,63.36,69.7,73.15
2018-02-13,65.05,65.27,61.15,61.2,9842696,620309184.0,63.75,65.2,72.38,61.0,63.36,69.7,73.15,72.7
2018-02-14,61.55,62.69,60.72,61.0,5994707,369830880.0,63.12,64.37,71.24,63.36,69.7,73.15,72.7,71.0
2018-02-22,61.8,63.58,60.61,63.36,7470919,468127072.0,62.67,63.73,70.41,69.7,73.15,72.7,71.0,73.31
2018-02-23,63.48,69.7,63.0,69.7,12182674,799319808.0,63.96,63.92,69.83,73.15,72.7,71.0,73.31,70.75
2018-02-26,72.0,73.97,70.6,73.15,17381708,1258228608.0,65.68,64.71,69.82,72.7,71.0,73.31,70.75,77.83
2018-02-27,74.99,76.5,72.58,72.7,15913126,1179286784.0,67.98,65.87,69.47,71.0,73.31,70.75,77.83,77.23
2018-02-28,70.96,73.84,70.51,71.0,11457226,824774848.0,69.98,66.55,69.04,73.31,70.75,77.83,77.23,78.11
2018-03-01,70.0,74.48,69.9,73.31,11683494,847134464.0,71.97,67.32,68.72,70.75,77.83,77.23,78.11,79.19
2018-03-02,72.3,73.5,70.5,70.75,9869278,707055040.0,72.18,68.07,68.26,77.83,77.23,78.11,79.19,80.9
2018-03-05,71.97,77.83,71.56,77.83,18050413,1360745728.0,73.12,69.4,68.08,77.23,78.11,79.19,80.9,81.5
2018-03-06,80.05,80.93,76.5,77.23,18588452,1466226944.0,74.02,71.0,68.1,78.11,79.19,80.9,81.5,75.72
2018-03-07,76.52,80.48,75.71,78.11,14386978,1130412800.0,75.45,72.71,68.54,79.19,80.9,81.5,75.72,74.55
2018-03-08,78.21,79.58,77.33,79.19,11450572,899604416.0,76.62,74.3,69.01,80.9,81.5,75.72,74.55,74.07
2018-03-09,79.27,82.7,78.53,80.9,15123569,1217710720.0,78.65,75.42,69.67,81.5,75.72,74.55,74.07,72.88
2018-03-12,82.0,83.98,80.2,81.5,14730554,1205974656.0,79.39,76.25,70.48,75.72,74.55,74.07,72.88,75.15
2018-03-13,79.47,79.47,75.63,75.72,15708874,1218663936.0,79.08,76.55,71.21,74.55,74.07,72.88,75.15,76.43
2018-03-14,75.6,76.46,74.42,74.55,8087806,611323648.0,78.37,76.91,71.73,74.07,72.88,75.15,76.43,73.22
2018-03-15,73.5,74.46,70.7,74.07,10683161,778723456.0,77.35,76.99,72.15,72.88,75.15,76.43,73.22,73.41
2018-03-16,73.96,75.4,72.87,72.88,6564862,487034912.0,75.74,77.2,72.63,75.15,76.43,73.22,73.41,66.07
2018-03-19,72.6,76.55,72.36,75.15,9485905,712357888.0,74.47,76.93,73.16,76.43,73.22,73.41,66.07,69.2
2018-03-20,73.9,76.48,73.53,76.43,8666456,655799104.0,74.62,76.85,73.93,73.22,73.41,66.07,69.2,71.93
2018-03-21,77.04,79.38,72.44,73.22,11410484,872666688.0,74.35,76.36,74.54,73.41,66.07,69.2,71.93,70.1
2018-03-22,73.29,74.55,72.05,73.41,7259595,532504448.0,74.22,75.78,75.04,66.07,69.2,71.93,70.1,71.15
2018-03-23,69.77,70.96,66.07,66.07,11379781,774659904.0,72.86,74.3,74.86,69.2,71.93,70.1,71.15,78.27
2018-03-26,65.7,69.46,65.01,69.2,8762898,593796608.0,71.67,73.07,74.66,71.93,70.1,71.15,78.27,83.52
2018-03-27,70.18,73.36,69.2,71.93,9955554,711223872.0,70.77,72.69,74.62,70.1,71.15,78.27,83.52,86.65
2018-03-28,70.08,71.49,69.83,70.1,6323889,447159840.0,70.14,72.25,74.58,71.15,78.27,83.52,86.65,82.23
2018-03-29,70.91,73.36,70.66,71.15,6620430,475577696.0,69.69,71.95,74.47,78.27,83.52,86.65,82.23,83.82
2018-03-30,72.1,78.27,72.1,78.27,15515656,1184308864.0,72.13,72.49,74.85,83.52,86.65,82.23,83.82,81.18
2018-04-02,81.69,86.1,80.1,83.52,26641459,2245848576.0,74.99,73.33,75.13,86.65,82.23,83.82,81.18,80.75
2018-04-03,82.2,89.94,82.15,86.65,25566479,2181911296.0,77.94,74.35,75.6,82.23,83.82,81.18,80.75,81.22
2018-04-04,86.88,86.88,81.21,82.23,15358092,1288158976.0,80.36,75.25,75.81,83.82,81.18,80.75,81.22,83.1
2018-04-09,82.7,85.53,81.6,83.82,12184172,1023241728.0,82.9,76.29,76.04,81.18,80.75,81.22,83.1,82.25
2018-04-10,82.92,82.92,78.25,81.18,12801224,1025565376.0,83.48,77.8,76.05,80.75,81.22,83.1,82.25,79.46
2018-04-11,80.8,82.4,80.09,80.75,7843437,637186624.0,82.93,78.96,76.02,81.22,83.1,82.25,79.46,85.17
2018-04-12,80.4,83.27,80.27,81.22,9440848,774578688.0,81.84,79.89,76.29,83.1,82.25,79.46,85.17,80.98
2018-04-13,82.62,85.39,81.56,83.1,12350949,1033919168.0,82.01,81.19,76.72,82.25,79.46,85.17,80.98,80.17
2018-04-16,81.83,82.3,78.9,82.25,8319926,671970048.0,81.7,82.3,77.13,79.46,85.17,80.98,80.17,72.15
2018-04-17,83.0,85.5,78.9,79.46,11102794,915367360.0,81.36,82.42,77.46,85.17,80.98,80.17,72.15,74.06
2018-04-18,80.9,87.4,78.9,85.17,18344429,1535768960.0,82.24,82.58,77.96,80.98,80.17,72.15,74.06,75.01
2018-04-19,83.8,84.38,80.56,80.98,14272636,1182358400.0,82.19,82.02,78.18,80.17,72.15,74.06,75.01,72.81
2018-04-20,78.8,82.89,78.51,80.17,10581569,856504640.0,81.61,81.81,78.53,72.15,74.06,75.01,72.81,71.61
2018-04-23,80.1,80.1,72.15,72.15,14200566,1054146368.0,79.59,80.64,78.47,74.06,75.01,72.81,71.61,70.41
