date,open,high,low,close,volume,amount,ma5,ma10,ma20,label1,label2,label3,label4,label5
2017-09-29,19.12,19.12,19.12,19.12,4500,86040.0,,,,21.03,23.13,25.44,27.98,30.78
2017-10-09,21.03,21.03,21.03,21.03,5200,109356.0,,,,23.13,25.44,27.98,30.78,33.86
2017-10-10,23.13,23.13,23.13,23.13,6600,152658.0,,,,25.44,27.98,30.78,33.86,37.25
2017-10-11,25.44,25.44,25.44,25.44,10700,272208.0,,,,27.98,30.78,33.86,37.25,40.98
2017-10-12,27.98,27.98,27.98,27.98,12300,344154.0,23.34,,,30.78,33.86,37.25,40.98,45.08
2017-10-13,30.78,30.78,30.78,30.78,38833,1195279.75,25.67,,,33.86,37.25,40.98,45.08,49.59
2017-10-16,33.86,33.86,33.86,33.86,46465,1573304.88,28.24,,,37.25,40.98,45.08,49.59,54.55
2017-10-17,37.25,37.25,37.25,37.25,75600,2816100.0,31.06,,,40.98,45.08,49.59,54.55,60.01
2017-10-18,40.98,40.98,40.98,40.98,65042,2665421.25,34.17,,,45.08,49.59,54.55,60.01,66.01
2017-10-19,45.08,45.08,45.08,45.08,72700,3277316.0,37.59,30.47,,49.59,54.55,60.01,66.01,72.61
2017-10-20,49.59,49.59,49.59,49.59,326499,16191085.0,41.35,33.51,,54.55,60.01,66.01,72.61,79.87
2017-10-23,54.55,54.55,54.55,54.55,337369,18403478.0,45.49,36.86,,60.01,66.01,72.61,79.87,74.5
2017-10-24,60.01,60.01,60.01,60.01,313069,18787270.0,50.04,40.55,,66.01,72.61,79.87,74.5,78.8
2017-10-25,66.01,66.01,66.01,66.01,191224,12622696.0,55.05,44.61,,72.61,79.87,74.5,78.8,82.3
2017-10-26,72.61,72.61,72.61,72.61,218300,15850763.0,60.55,49.07,,79.87,74.5,78.8,82.3,78.88
2017-10-27,79.87,79.87,79.87,79.87,877427,70080096.0,66.61,53.98,,74.5,78.8,82.3,78.88,86.77
2017-10-30,78.97,80.1,72.88,74.5,13593885,1029944960.0,70.6,58.04,,78.8,82.3,78.88,86.77,95.45
2017-10-31,77.0,80.0,74.0,78.8,10659215,820454464.0,74.36,62.2,,82.3,78.88,86.77,95.45,105.0
2017-11-01,77.2,86.6,77.2,82.3,10007083,824803392.0,77.62,66.33,,78.88,86.77,95.45,105.0,113.04
2017-11-02,80.0,85.85,78.88,78.88,8759138,723390016.0,78.87,69.71,50.09,86.77,95.45,105.0,113.04,116.7
2017-11-03,78.5,86.77,78.5,86.77,9019834,748363520.0,80.25,73.43,53.47,95.45,105.0,113.04,116.7,113.5
2017-11-06,91.28,95.45,91.11,95.45,4103762,383283168.0,84.44,77.52,57.19,105.0,113.04,116.7,113.5,119.87
2017-11-07,100.3,105.0,98.7,105.0,9995416,1029495168.0,89.68,82.02,61.29,113.04,116.7,113.5,119.87,109.88
2017-11-08,108.99,115.5,108.15,113.04,9469803,1060516800.0,95.83,86.72,65.67,116.7,113.5,119.87,109.88,111.0
2017-11-09,113.33,116.93,110.12,116.7,8507751,970530752.0,103.39,91.13,70.1,113.5,119.87,109.88,111.0,99.9
2017-11-10,115.0,119.18,110.8,113.5,7390606,845234816.0,108.74,94.49,74.24,119.87,109.88,111.0,99.9,96.85
2017-11-13,115.28,123.55,110.0,119.87,8035854,937287616.0,113.62,99.03,78.54,109.88,111.0,99.9,96.85,102.0
2017-11-14,116.0,119.77,108.2,109.88,8390887,961057600.0,114.6,102.14,82.17,111.0,99.9,96.85,102.0,95.91
2017-11-15,107.5,112.4,105.0,111.0,6880775,747443648.0,114.19,105.01,85.67,99.9,96.85,102.0,95.91,103.38
2017-11-16,105.0,107.16,99.9,99.9,6414140,662170496.0,110.83,107.11,88.41,96.85,102.0,95.91,103.38,96.2
2017-11-17,100.86,104.29,95.18,96.85,5988140,603420608.0,107.5,108.12,90.77,102.0,95.91,103.38,96.2,92.5
2017-11-20,97.66,102.49,97.55,102.0,5816137,584607552.0,103.93,108.77,93.15,95.91,103.38,96.2,92.5,85.31
2017-11-21,99.93,99.94,91.8,95.91,7702021,732003072.0,101.13,107.86,94.94,103.38,96.2,92.5,85.31,87.85
2017-11-22,94.0,105.5,92.55,103.38,9270038,928343808.0,99.61,106.9,96.81,96.2,92.5,85.31,87.85,80.35
2017-11-23,99.95,101.0,95.0,96.2,6119527,599597056.0,98.87,104.85,97.99,92.5,85.31,87.85,80.35,81.41
2017-11-24,97.1,102.2,92.0,92.5,6031256,588691648.0,98.0,102.75,98.62,85.31,87.85,80.35,81.41,81.3
2017-11-27,89.51,93.44,84.01,85.31,5548702,490134912.0,94.66,99.29,99.16,87.85,80.35,81.41,81.3,73.17
2017-11-28,85.4,88.38,85.3,87.85,4079570,355356096.0,93.05,97.09,99.61,80.35,81.41,81.3,73.17,68.15
2017-11-29,86.5,86.97,79.07,80.35,6504597,531022944.0,88.44,94.02,99.52,81.41,81.3,73.17,68.15,72.08
2017-11-30,80.34,83.34,78.25,81.41,5242970,424177344.0,85.48,92.18,99.64,81.3,73.17,68.15,72.08,69.99
2017-12-01,80.71,83.33,80.01,81.3,4257763,348044160.0,83.24,90.62,99.37,73.17,68.15,72.08,69.99,76.99
2017-12-04,81.88,81.88,73.17,73.17,3954757,297329920.0,80.82,87.74,98.26,68.15,72.08,69.99,76.99,79.32
2017-12-05,70.14,71.42,66.06,68.15,3813010,265391040.0,76.88,84.96,96.41,72.08,69.99,76.99,79.32,79.0
2017-12-06,69.08,72.6,68.58,72.08,4576998,324618528.0,75.22,81.83,94.37,69.99,76.99,79.32,79.0,80.9
2017-12-07,70.8,72.17,69.51,69.99,3556731,251301424.0,72.94,79.21,92.03,76.99,79.32,79.0,80.9,85.5
2017-12-08,69.0,76.99,68.8,76.99,2927396,217942064.0,72.08,77.66,90.2,79.32,79.0,80.9,85.5,80.0
2017-12-11,79.0,79.98,76.9,79.32,5718946,450879872.0,73.31,77.06,88.18,79.0,80.9,85.5,80.0,73.5
2017-12-12,78.02,80.43,76.41,79.0,4124606,324277952.0,75.48,76.18,86.63,80.9,85.5,80.0,73.5,75.14
2017-12-13,77.23,82.0,77.23,80.9,4373485,347921120.0,77.24,76.23,85.13,85.5,80.0,73.5,75.14,74.71
