code,date,open,close,low,high,volume,amount,pctChg,preclose,label,ma5,ma10,ma20
sh.603283,2017-12-25,9.94,9.94,9.94,9.94,11439,113704.0,,6.9,9.94,,,
sh.603283,2017-12-26,10.93,10.93,10.93,10.93,6983,76324.0,,9.94,10.93,,,
sh.603283,2017-12-27,12.02,12.02,12.02,12.02,7037,84585.0,,10.93,12.02,,,
sh.603283,2017-12-28,13.22,13.22,13.22,13.22,16715,220972.0,,12.02,13.22,,,
sh.603283,2017-12-29,14.54,14.54,14.54,14.54,40308,586078.0,,13.22,14.54,12.13,,
sh.603283,2018-01-02,15.99,15.99,15.99,15.99,36646,585970.0,9.972488,14.54,15.99,13.34,,
sh.603283,2018-01-03,17.59,17.59,17.59,17.59,63171,1111178.0,10.00626,15.99,17.59,14.67,,
sh.603283,2018-01-04,19.35,19.35,19.35,19.35,105210,2035814.0,10.00569,17.59,19.35,16.14,,
sh.603283,2018-01-05,21.29,21.29,21.29,21.29,216706,4613671.0,10.02584,19.35,21.29,17.75,,
sh.603283,2018-01-08,23.42,23.42,23.42,23.42,337908,7913805.0,10.00469,21.29,23.42,19.53,15.83,
sh.603283,2018-01-09,25.76,25.76,25.76,25.76,227284,5854836.0,9.991461,23.42,25.76,21.48,17.41,
sh.603283,2018-01-10,28.34,28.34,28.34,28.34,249762,7078255.0,10.01553,25.76,28.34,23.63,19.15,
sh.603283,2018-01-11,31.17,31.17,31.17,31.17,189889,5918840.0,9.985885,28.34,31.17,26.0,21.07,
sh.603283,2018-01-12,34.29,34.29,34.29,34.29,10263968,351951463.0,10.00963,31.17,34.29,28.6,23.17,
sh.603283,2018-01-15,34.09,34.08,32.56,35.29,27319995,928193888.0,-0.612421,34.29,34.08,30.73,25.13,
sh.603283,2018-01-16,33.4,34.31,32.7,36.9,23180369,806654641.0,0.6748810000000001,34.08,34.31,32.44,26.96,
sh.603283,2018-01-17,34.5,32.87,30.88,35.69,20493419,666707848.0,-4.197034,34.31,32.87,33.34,28.49,
sh.603283,2018-01-18,31.71,30.73,30.26,32.1,14916437,464777084.0,-6.510494,32.87,30.73,33.26,29.63,
sh.603283,2018-01-19,31.28,30.25,30.11,32.35,12777778,400584322.0,-1.56199,30.73,30.25,32.45,30.52,
sh.603283,2018-01-22,29.0,29.22,28.0,30.9,11324580,330710055.0,-3.404961,30.25,29.22,31.48,31.1,23.47
sh.603283,2018-01-23,30.2,30.13,29.15,30.8,9244080,276957507.0,3.114305,29.22,30.13,30.64,31.54,24.48
sh.603283,2018-01-24,29.92,30.48,29.58,31.35,9474357,290395399.0,1.161634,30.13,30.48,30.16,31.75,25.45
sh.603283,2018-01-25,29.5,31.07,29.31,32.5,11429211,353617885.0,1.935696,30.48,31.07,30.23,31.74,26.4
sh.603283,2018-01-26,30.55,29.89,29.71,31.35,6977703,213229192.0,-3.797877,31.07,29.89,30.16,31.3,27.24
sh.603283,2018-01-29,29.5,31.66,29.44,32.28,10486583,324623183.0,5.921715,29.89,31.66,30.65,31.06,28.09
sh.603283,2018-01-30,31.2,32.03,30.18,32.13,8234721,255883091.0,1.168664,31.66,32.03,31.03,30.83,28.9
sh.603283,2018-01-31,31.71,30.96,30.0,33.33,10904719,347984907.0,-3.340617,32.03,30.96,31.12,30.64,29.57
sh.603283,2018-02-01,30.17,27.86,27.86,30.3,9508008,271881689.0,-10.01291,30.96,27.86,30.48,30.36,29.99
sh.603283,2018-02-02,26.33,25.97,25.6,27.86,6983565,183964559.0,-6.783924000000002,27.86,25.97,29.7,29.93,30.22
sh.603283,2018-02-05,25.14,23.66,23.37,25.5,7312401,177469464.0,-8.894877000000003,25.97,23.66,28.1,29.37,30.24
sh.603283,2018-02-06,23.11,22.58,22.32,23.8,5239553,120371951.0,-4.564666000000001,23.66,22.58,26.21,28.62,30.08
sh.603283,2018-02-07,23.2,23.28,21.2,23.75,6421607,147622931.0,3.100092,22.58,23.28,24.67,27.9,29.82
sh.603283,2018-02-08,22.97,23.62,22.65,23.97,4419893,103624345.0,1.460482,23.28,23.62,23.82,27.15,29.45
sh.603283,2018-02-09,22.7,22.91,22.28,24.38,5463092,127394376.0,-3.0059310000000004,23.62,22.91,23.21,26.45,28.88
sh.603283,2018-02-12,23.6,24.13,23.38,24.6,5346758,128673745.0,5.325182,22.91,24.13,23.3,25.7,28.38
sh.603283,2018-02-13,24.2,22.99,22.92,24.2,4469754,105481916.0,-4.724407,24.13,22.99,23.39,24.8,27.81
sh.603283,2018-02-14,22.9,23.91,22.31,24.71,4917102,117527849.0,4.364906,22.99,23.91,23.51,24.09,27.37
sh.603283,2018-02-22,24.3,24.37,23.81,24.81,4448239,107898542.0,1.923885,23.91,24.37,23.66,23.74,27.05
sh.603283,2018-02-23,24.1,24.6,23.71,24.68,4432252,107021902.0,2.885822,24.37,24.6,24.0,23.6,26.77
sh.603283,2018-02-26,25.47,25.68,25.0,26.29,6164669,158268233.0,4.390244,24.6,25.68,24.31,23.81,26.59
sh.603283,2018-02-27,25.51,25.99,25.4,26.94,6069631,159204723.0,1.207163,25.68,25.99,24.91,24.15,26.38
sh.603283,2018-02-28,25.2,24.74,24.38,25.2,5313299,131983382.0,-20.090439,25.99,24.74,25.08,24.29,26.1
sh.603283,2018-03-01,24.45,26.09,24.45,26.65,5331790,136072005.0,5.456752,24.74,26.09,25.42,24.54,25.85
sh.603283,2018-03-02,25.8,25.25,25.2,26.88,5038071,131051402.0,2.642276,26.09,25.25,25.55,24.78,25.61
sh.603283,2018-03-05,25.71,26.98,25.71,27.22,7076247,187757302.0,6.851483,25.25,26.98,25.81,25.06,25.38
sh.603283,2018-03-06,27.2,27.64,26.53,27.9,7643322,208182157.0,2.446256,26.98,27.64,26.14,25.52,25.16
sh.603283,2018-03-07,27.57,27.31,26.8,27.69,4706370,128055339.0,-1.193922,27.64,27.31,26.65,25.86,24.98
sh.603283,2018-03-08,27.27,28.33,27.26,28.44,6358568,177454932.0,3.734897,27.31,28.33,27.1,26.26,25.0
