code,date,open,close,low,high,volume,amount,pctChg,preclose,label,ma5,ma10,ma20
sz.002916,2017-12-13,23.16,27.79,23.16,27.79,29866,822337.14,,19.3,27.79,,,
sz.002916,2017-12-14,30.57,30.57,30.57,30.57,14602,446383.14,,27.79,30.57,,,
sz.002916,2017-12-15,33.63,33.63,33.63,33.63,24885,836882.55,,30.57,33.63,,,
sz.002916,2017-12-18,36.99,36.99,36.99,36.99,32395,1198291.05,,33.63,36.99,,,
sz.002916,2017-12-19,40.69,40.69,40.69,40.69,99222,4037343.18,,36.99,40.69,33.93,,
sz.002916,2017-12-20,44.76,44.76,44.76,44.76,130822,5855592.72,,40.69,44.76,37.33,,
sz.002916,2017-12-21,49.24,49.24,49.24,49.24,305646,15050009.04,,44.76,49.24,41.06,,
sz.002916,2017-12-22,54.16,54.16,54.16,54.16,431387,23363919.92,,49.24,54.16,45.17,,
sz.002916,2017-12-25,59.58,59.58,59.58,59.58,501199,29861436.42,,54.16,59.58,49.69,,
sz.002916,2017-12-26,65.54,65.54,65.54,65.54,427280,28003931.2,,59.58,65.54,54.66,44.3,
sz.002916,2017-12-27,72.09,72.09,72.09,72.09,516917,37264546.53,,65.54,72.09,60.12,48.72,
sz.002916,2017-12-28,79.3,79.3,79.3,79.3,2982907,236544525.1,,72.09,79.3,66.13,53.6,
sz.002916,2017-12-29,87.0,87.23,83.6,87.23,44805613,3872659607.25,,79.3,87.23,72.75,58.96,
sz.002916,2018-01-02,87.23,87.23,87.23,87.23,0,0.0,0.0,87.23,87.23,78.28,63.98,
sz.002916,2018-01-03,87.23,87.23,87.23,87.23,0,0.0,0.0,87.23,87.23,82.62,68.64,
sz.002916,2018-01-04,87.23,95.95,86.11,95.95,27274110,2536362341.78,9.996552,87.23,95.95,87.39,73.76,
sz.002916,2018-01-05,101.5,92.8,92.61,103.5,32529340,3152738004.68,-3.282954,95.95,92.8,90.09,78.11,
sz.002916,2018-01-08,95.94,99.0,94.08,102.0,27813970,2706073962.15,6.681031,92.8,99.0,92.44,82.6,
sz.002916,2018-01-09,96.61,92.24,92.06,97.44,22943895,2160253669.33,-6.828285,99.0,92.24,93.44,85.86,
