code,date,open,close,low,high,volume,amount,pctChg,preclose,label,ma5,ma10,ma20,label1,label2,label3,label4,label5
sh.603078,2017-04-10,34.82,34.82,34.82,34.82,5200,181064.0,44.0033,24.18,34.82,,,,38.3,42.13,46.34,50.97,56.07
sh.603078,2017-04-11,38.3,38.3,38.3,38.3,4500,172350.0,9.994255,34.82,38.3,,,,42.13,46.34,50.97,56.07,61.68
sh.603078,2017-04-12,42.13,42.13,42.13,42.13,3000,126390.0,10.0,38.3,42.13,,,,46.34,50.97,56.07,61.68,67.85
sh.603078,2017-04-13,46.34,46.34,46.34,46.34,2200,101948.0,9.992877,42.13,46.34,,,,50.97,56.07,61.68,67.85,61.11
sh.603078,2017-04-14,50.97,50.97,50.97,50.97,17300,881781.0,9.99137,46.34,50.97,42.51,,,56.07,61.68,67.85,61.11,62.42
sh.603078,2017-04-17,56.07,56.07,56.07,56.07,63900,3582873.0,10.00588,50.97,56.07,46.76,,,61.68,67.85,61.11,62.42,62.51
sh.603078,2017-04-18,61.68,61.68,60.06,61.68,1367425,84285169.0,10.00535,56.07,61.68,51.44,,,67.85,61.11,62.42,62.51,64.92
sh.603078,2017-04-19,64.0,67.85,59.58,67.85,8893739,574096304.0,10.00324,61.68,67.85,56.58,,,61.11,62.42,62.51,64.92,64.18
sh.603078,2017-04-20,65.2,61.11,61.07,67.0,6161425,392372816.0,-9.933674,67.85,61.11,59.54,,,62.42,62.51,64.92,64.18,70.6
sh.603078,2017-04-21,60.59,62.42,60.59,65.0,4324494,273498640.0,2.143671,61.11,62.42,61.83,52.17,,62.51,64.92,64.18,70.6,67.73
sh.603078,2017-04-24,60.2,62.51,58.05,63.74,3299422,200721169.0,0.14418499999999998,62.42,62.51,63.11,54.94,,64.92,64.18,70.6,67.73,66.91
sh.603078,2017-04-25,61.99,64.92,61.49,67.0,3822184,248624702.0,3.8553830000000002,62.51,64.92,63.76,57.6,,64.18,70.6,67.73,66.91,68.1
sh.603078,2017-04-26,63.82,64.18,63.2,66.13,3095250,199412707.0,-1.139861,64.92,64.18,63.03,59.8,,70.6,67.73,66.91,68.1,65.66
sh.603078,2017-04-27,64.5,70.6,63.88,70.6,4467041,300491952.0,10.003110000000001,64.18,70.6,64.93,62.23,,67.73,66.91,68.1,65.66,62.55
