code,date,open,close,low,high,volume,amount,pctChg,preclose,label,ma5,ma10,ma20,label1,label2,label3,label4,label5
sh.603986,2016-09-20,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,174.91,151.62,108.1,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-21,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,176.64,158.91,114.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-22,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,165.14,121.64,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-23,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,170.22,128.09,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-26,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,174.03,134.29,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-27,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,176.44,140.22,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-28,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.31,145.86,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-29,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,151.17,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-09-30,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,156.12,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-10,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,160.68,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-11,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,164.8,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-12,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,168.44,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-13,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,171.56,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-14,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,174.1,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-17,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,176.0,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-18,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.2,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-19,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.64,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-20,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-21,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-24,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-25,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-26,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-27,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-28,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-10-31,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-01,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-02,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-03,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-04,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-07,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-08,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-09,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-10,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-11,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-14,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-15,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-16,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-17,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-18,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-21,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-22,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-23,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-24,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-25,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-28,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-29,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-11-30,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-01,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-02,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-05,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-06,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-07,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-08,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-09,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-12,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
sh.603986,2016-12-13,177.97,177.97,177.97,177.97,0,0.0,0.0,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97,177.97
