code,date,open,close,low,high,volume,amount,pctChg,preclose,label,ma5,ma10,ma20,label1,label2,label3,label4,label5
sz.300623,2017-03-14,33.16,39.79,33.16,39.79,7956,310936.0,44.01014,27.63,39.79,,,,43.77,48.15,52.97,58.27,64.1
sz.300623,2017-03-15,43.77,43.77,43.77,43.77,2300,100671.0,10.002510000000001,39.79,43.77,,,,48.15,52.97,58.27,64.1,70.51
sz.300623,2017-03-16,48.15,48.15,48.15,48.15,2300,110745.0,10.006860000000001,43.77,48.15,,,,52.97,58.27,64.1,70.51,77.56
sz.300623,2017-03-17,52.97,52.97,52.97,52.97,8400,444948.0,10.01038,48.15,52.97,,,,58.27,64.1,70.51,77.56,85.32
sz.300623,2017-03-20,58.27,58.27,58.27,58.27,6342,369548.0,10.00566,52.97,58.27,48.59,,,64.1,70.51,77.56,85.32,93.85
sz.300623,2017-03-21,64.1,64.1,64.1,64.1,3904,250246.0,10.00515,58.27,64.1,53.45,,,70.51,77.56,85.32,93.85,103.24
sz.300623,2017-03-22,70.51,70.51,70.51,70.51,11466,808467.0,10.000010000000001,64.1,70.51,58.8,,,77.56,85.32,93.85,103.24,113.56
sz.300623,2017-03-23,77.56,77.56,77.56,77.56,15220,1180463.0,9.998575,70.51,77.56,64.68,,,85.32,93.85,103.24,113.56,102.93
sz.300623,2017-03-24,85.32,85.32,85.32,85.32,16198,1382013.0,10.00516,77.56,85.32,71.15,,,93.85,103.24,113.56,102.93,92.64
sz.300623,2017-03-27,93.85,93.85,93.85,93.85,44620,4187587.0,9.997655,85.32,93.85,78.27,63.43,,103.24,113.56,102.93,92.64,87.99
sz.300623,2017-03-28,103.24,103.24,103.24,103.24,139597,14411994.0,10.00533,93.85,103.24,86.1,69.77,,113.56,102.93,92.64,87.99,89.03
sz.300623,2017-03-29,113.56,113.56,113.56,113.56,499984,56778183.0,9.996125,103.24,113.56,94.71,76.75,,102.93,92.64,87.99,89.03,85.07
sz.300623,2017-03-30,110.0,102.93,102.2,112.42,11279667,1176825056.0,-9.360688,113.56,102.93,99.78,82.23,,92.64,87.99,89.03,85.07,82.1
sz.300623,2017-03-31,97.5,92.64,92.64,99.2,7103333,677256528.0,-9.997086999999999,102.93,92.64,101.24,86.2,,87.99,89.03,85.07,82.1,83.06
sz.300623,2017-04-05,88.3,87.99,85.15,89.73,5193035,454534960.0,-5.019432,92.64,87.99,100.07,89.17,,89.03,85.07,82.1,83.06,80.94
sz.300623,2017-04-06,87.99,89.03,87.03,92.2,4876646,438872832.0,1.1819540000000002,87.99,89.03,97.23,91.66,,85.07,82.1,83.06,80.94,80.67
sz.300623,2017-04-07,88.0,85.07,84.8,89.79,4088201,354107584.0,-4.447938,89.03,85.07,91.53,93.12,,82.1,83.06,80.94,80.67,78.63
sz.300623,2017-04-10,85.8,82.1,81.65,86.53,4089174,345162960.0,-3.491244,85.07,82.1,87.37,93.57,,83.06,80.94,80.67,78.63,70.77
sz.300623,2017-04-11,80.65,83.06,78.9,83.15,4103235,332725792.0,1.1693049999999998,82.1,83.06,85.45,93.35,,80.94,80.67,78.63,70.77,68.8
sz.300623,2017-04-12,82.09,80.94,80.03,83.88,2866919,235217442.0,-2.552366,83.06,80.94,84.04,92.06,77.74,80.67,78.63,70.77,68.8,70.7
sz.300623,2017-04-13,80.73,80.67,80.0,82.35,1937823,157523304.0,-0.333586,80.94,80.67,82.37,89.8,79.79,78.63,70.77,68.8,70.7,68.75
