code,date,open,close,low,high,volume,amount,pctChg,preclose,label,ma5,ma10,ma20,label1,label2,label3,label4,label5
sz.300706,2017-09-26,11.96,14.36,11.96,14.36,5700,79812.0,44.032090000000004,9.97,14.36,,,,15.8,17.38,19.12,21.03,23.13
sz.300706,2017-09-27,15.8,15.8,15.8,15.8,2000,31600.0,10.02786,14.36,15.8,,,,17.38,19.12,21.03,23.13,25.44
sz.300706,2017-09-28,17.38,17.38,17.38,17.38,2000,34760.0,9.999993,15.8,17.38,,,,19.12,21.03,23.13,25.44,27.98
sz.300706,2017-09-29,19.12,19.12,19.12,19.12,4500,86040.0,10.011519999999999,17.38,19.12,,,,21.03,23.13,25.44,27.98,30.78
sz.300706,2017-10-09,21.03,21.03,21.03,21.03,5200,109356.0,9.989539,19.12,21.03,17.54,,,23.13,25.44,27.98,30.78,33.86
sz.300706,2017-10-10,23.13,23.13,23.13,23.13,6600,152658.0,9.985727,21.03,23.13,19.29,,,25.44,27.98,30.78,33.86,37.25
sz.300706,2017-10-11,25.44,25.44,25.44,25.44,10700,272208.0,9.987036,23.13,25.44,21.22,,,27.98,30.78,33.86,37.25,40.98
sz.300706,2017-10-12,27.98,27.98,27.98,27.98,12300,344154.0,9.984273,25.44,27.98,23.34,,,30.78,33.86,37.25,40.98,45.08
sz.300706,2017-10-13,30.78,30.78,30.78,30.78,38833,1195279.74,10.00715,27.98,30.78,25.67,,,33.86,37.25,40.98,45.08,49.59
sz.300706,2017-10-16,33.86,33.86,33.86,33.86,46465,1573304.9,10.0065,30.78,33.86,28.24,22.89,,37.25,40.98,45.08,49.59,54.55
sz.300706,2017-10-17,37.25,37.25,37.25,37.25,75600,2816100.0,10.01181,33.86,37.25,31.06,25.18,,40.98,45.08,49.59,54.55,60.01
sz.300706,2017-10-18,40.98,40.98,40.98,40.98,65042,2665421.16,10.01342,37.25,40.98,34.17,27.7,,45.08,49.59,54.55,60.01,66.01
sz.300706,2017-10-19,45.08,45.08,45.08,45.08,72700,3277316.0,10.00489,40.98,45.08,37.59,30.46,,49.59,54.55,60.01,66.01,72.61
sz.300706,2017-10-20,49.59,49.59,49.59,49.59,326499,16191085.41,10.004430000000001,45.08,49.59,41.35,33.51,,54.55,60.01,66.01,72.61,79.87
sz.300706,2017-10-23,54.55,54.55,54.55,54.55,337369,18403478.95,10.00202,49.59,54.55,45.49,36.86,,60.01,66.01,72.61,79.87,74.5
sz.300706,2017-10-24,60.01,60.01,60.01,60.01,313069,18787270.69,10.009160000000001,54.55,60.01,50.04,40.55,,66.01,72.61,79.87,74.5,78.8
sz.300706,2017-10-25,66.01,66.01,66.01,66.01,191224,12622696.24,9.998341,60.01,66.01,55.05,44.61,,72.61,79.87,74.5,78.8,82.3
sz.300706,2017-10-26,72.61,72.61,72.61,72.61,218300,15850763.0,9.998483,66.01,72.61,60.55,49.07,,79.87,74.5,78.8,82.3,78.88
sz.300706,2017-10-27,79.87,79.87,79.87,79.87,877427,70080094.49,9.998626,72.61,79.87,66.61,53.98,,74.5,78.8,82.3,78.88,86.77
sz.300706,2017-10-30,78.97,74.5,72.88,80.1,13593885,1029944929.79,-6.723428999999999,79.87,74.5,70.6,58.04,40.47,78.8,82.3,78.88,86.77,95.45
sz.300706,2017-10-31,77.0,78.8,74.0,80.0,10659215,820454448.9,5.771816,74.5,78.8,74.36,62.2,43.69,82.3,78.88,86.77,95.45,105.0
