date,r1,r2,r3,r4,r5,r6
1961.0,11.287979320367441,3.8069648193073324,7.18409110957071,57.4629596236636,1.3143702965630484,1.0304653870843814
1962.0,11.603497129962317,4.2631008319404815,7.21401558444206,57.2411746480934,1.356282075856017,1.0299571789839566
1963.0,11.927539099053273,4.173845851671534,7.231940059313411,57.0193896725232,1.3204148600151409,1.0300308599333532
1964.0,12.257119073935225,4.510134205253984,7.233864534184749,56.797604696953,1.3909081399094585,1.0296763614277817
1965.0,12.590627144292625,4.7213310455094595,7.253789009056099,56.5758197213828,1.402397036771978,1.029434096767485
1966.0,12.92734462240531,5.045867626087474,7.333713483927441,56.3540347458126,1.4374471569391987,1.0290108192933443
1967.0,13.267492470494345,5.036230243226345,7.50363795879879,56.1322497702424,1.5036922795242404,1.0288417701987151
1968.0,13.611922302369148,5.28613893578588,7.67356243367014,55.9104647946722,1.5638163821455655,1.0284021230539793
1969.0,13.961513881479473,5.774869420016753,7.84348690854148,55.688679819102,1.6497721149180598,1.0277131438250402
1970.0,14.317026102199916,6.122833663446926,8.01341138341283,55.4668948435318,1.7748579833880398,1.0271704656111469
1971.0,14.678674147356363,6.681561162906376,8.183335858284176,55.2451098679616,1.8256300296437467,1.026408744724522
1972.0,15.045580694795303,7.329453286477008,8.353260333155523,55.0233248923914,1.8690402214618085,1.0255540777547554
1973.0,15.417381592797726,9.36485248292684,8.745877688006477,54.8015399168213,1.9909195808984117,1.023019657245471
1974.0,15.793076507772959,11.868936999816167,9.022288713711577,54.5797549412511,2.0562170749125395,1.020118271818993
1975.0,16.17177272005397,12.158532953189145,9.015958653700308,54.3579699656809,2.0453602548553276,1.0198214001430808
1976.0,16.553365334160677,13.205642456928317,9.25245984196661,54.1361849901107,2.0929901941457483,1.0184808731302695
1977.0,16.937426828409404,14.20266757837595,9.497155576256949,53.9144000145405,2.139189581532308,1.0171840119726625
1978.0,17.32498918954705,15.75203880941295,9.840729708515642,53.6926150389703,2.252966028562624,1.0152074066969272
1979.0,17.716483530346174,18.36442198978843,10.160865187239379,53.4708300634001,2.3586848998712933,1.0121469272944636
1980.0,18.112668353207194,21.297497032416477,10.523725300003534,53.2490450878299,2.4244727399823436,1.0087078970063303
1981.0,18.51312040535006,23.998691378299462,10.40150150983492,53.0272601122597,2.348245945242317,1.0060178502588855
1982.0,18.91751471823513,21.963663545951853,10.38879999586666,52.8054751366895,2.3584619659371575,1.008150916665559
1983.0,19.32458953525526,19.08158477155383,10.179407238068102,52.5836901611193,2.215289242357844,1.0113738183004417
1984.0,19.73269508162143,18.42468970413138,10.315442164512238,52.3619051855491,2.1841643024967645,1.0119152779992175
1985.0,20.140613245298578,18.59039184170281,10.305691349967972,52.1401202099788,2.2017740083311708,1.011750550108198
1986.0,20.547505910999632,18.544243143935883,10.32532544790952,51.9183352344086,2.240467919186078,1.0117758622294935
1987.0,20.95342160590861,19.124561439010865,10.519337858296387,51.6965502588384,2.307086768867517,1.0109658873613685
1988.0,21.35899925467427,21.44947448732509,10.485140306678499,51.4747652832682,2.3173576059871266,1.0085754361126327
1989.0,21.76534536677294,23.040598495728158,10.543764140777684,51.252980307698,2.407590005775323,1.0068524517797712
1990.0,22.17325984357985,26.300456833182384,10.460571197108617,51.03119533212776,2.275302601915439,1.0035397217453208
1991.0,22.582161056402718,31.772097033425823,10.519447726013642,50.80941035655754,2.2754143934711535,0.9977713441710876
1992.0,22.991463291098476,29.43443370012299,10.60922428981267,50.587626875700046,2.2788134331183265,1.0001131257683935
1993.0,23.400339492990774,33.25830666402129,10.467683273088472,50.36584289660499,2.320139796836039,0.9962713393294378
1994.0,23.806841948316816,37.625326847824546,10.836114193346697,50.14405841927234,2.363997404053713,0.9913315104401951
1995.0,24.209441751844498,39.439493020218364,10.74968656777571,49.922273443702124,2.347792879824832,0.989528357477802
1996.0,24.608388514653846,42.00176512243274,11.058741309605411,49.70048946460706,2.4216216137631967,0.9865319348680363
1997.0,25.002850349279143,45.374519663169565,11.3334364071427,49.478705485512,2.5149232966149437,0.9827261270398636
1998.0,25.42890069485694,45.0730337170019,11.520049112026191,49.326914944110314,2.630645358881723,0.9828418341243227
1999.0,25.811053300664756,40.063072926450225,11.491667086055964,49.10481581065104,2.6388627198881354,0.9880933370767638
2000.0,26.185498379154104,43.57889343172852,11.463712052782089,48.88271667719176,2.5859803764452516,0.9844556567957109
2001.0,26.551888223451076,42.044419565494024,11.442444272203653,48.64529292954614,2.6101756792967428,0.9860761629249191
2002.0,26.912443465970693,37.22021527948009,11.476398508349812,48.41030824793999,2.606269906084857,0.991069476452073
2003.0,27.267020828785743,37.52867949934315,11.599841043900222,48.17284949617755,2.635367538919717,0.9906176218296223
2004.0,27.620490649261725,42.69064771794795,11.924165185220277,47.93538948447416,2.6189732898994054,0.9848962685476501
2005.0,27.97525164475874,50.983549972617155,12.212325576597793,47.697883108059266,2.723219278611453,0.9759468641877105
2006.0,28.33190837633618,58.98309823584219,12.60801770173083,47.52017638938767,2.7697174253903016,0.9671911673260178
2007.0,28.68978058660286,68.61169689299828,12.666576118494554,47.3424217495123,2.783861668119109,0.9570887711852537
2008.0,29.048303004397155,78.74256572057674,12.927917009712798,47.16469231766249,2.8886499566963426,0.9462502956564083
2009.0,29.40603068257735,73.07881393682179,12.676200588229326,46.98696138890427,2.7927325539532726,0.9524172163237392
2010.0,29.76174711269721,89.54198193026554,13.199528557503605,46.809231458084994,2.9051362501058997,0.9347031197531802
