date,r1,r2,r3,r4,r5,r6
1961.0,11.287979320367441,3.8069648193073324,7.18409110957071,57.4629596236636,1.3143702965630484,98830.8290978716
1962.0,11.603497129962317,4.2631008319404815,7.21401558444206,57.2411746480934,1.356282075856017,98782.08740450784
1963.0,11.927539099053273,4.173845851671534,7.231940059313411,57.0193896725232,1.3204148600151409,98789.15406526992
1964.0,12.257119073935225,4.510134205253984,7.233864534184749,56.797604696953,1.3909081399094585,98755.15449414533
1965.0,12.590627144292625,4.7213310455094595,7.253789009056099,56.5758197213828,1.402397036771978,98731.919150641
1966.0,12.92734462240531,5.045867626087474,7.333713483927441,56.3540347458126,1.4374471569391987,98691.32306247336
1967.0,13.267492470494345,5.036230243226345,7.50363795879879,56.1322497702424,1.5036922795242404,98675.10974527722
1968.0,13.611922302369148,5.28613893578588,7.67356243367014,55.9104647946722,1.5638163821455655,98632.9436595752
1969.0,13.961513881479473,5.774869420016753,7.84348690854148,55.688679819102,1.6497721149180598,98566.86440132868
1970.0,14.317026102199916,6.122833663446926,8.01341138341283,55.4668948435318,1.7748579833880398,98514.8167163849
1971.0,14.678674147356363,6.681561162906376,8.183335858284176,55.2451098679616,1.8256300296437467,98441.76088383599
1972.0,15.045580694795303,7.329453286477008,8.353260333155523,55.0233248923914,1.8690402214618085,98359.7906922281
1973.0,15.417381592797726,9.36485248292684,8.745877688006477,54.8015399168213,1.9909195808984117,98116.71714181615
1974.0,15.793076507772959,11.868936999816167,9.022288713711577,54.5797549412511,2.0562170749125395,97838.44838012329
1975.0,16.17177272005397,12.158532953189145,9.015958653700308,54.3579699656809,2.0453602548553276,97809.97573637047
1976.0,16.553365334160677,13.205642456928317,9.25245984196661,54.1361849901107,2.0929901941457483,97681.40722959209
1977.0,16.937426828409404,14.20266757837595,9.497155576256949,53.9144000145405,2.139189581532308,97557.02666811223
1978.0,17.32498918954705,15.75203880941295,9.840729708515642,53.6926150389703,2.252966028562624,97367.45257795005
1979.0,17.716483530346174,18.36442198978843,10.160865187239379,53.4708300634001,2.3586848998712933,97073.9252838036
1980.0,18.112668353207194,21.297497032416477,10.523725300003534,53.2490450878299,2.4244727399823436,96744.09158057698
1981.0,18.51312040535006,23.998691378299462,10.40150150983492,53.0272601122597,2.348245945242317,96486.09208472371
1982.0,18.91751471823513,21.963663545951853,10.38879999586666,52.8054751366895,2.3584619659371575,96690.67219399729
1983.0,19.32458953525526,19.08158477155383,10.179407238068102,52.5836901611193,2.215289242357844,96999.77723009908
1984.0,19.73269508162143,18.42468970413138,10.315442164512238,52.3619051855491,2.1841643024967645,97051.70804856597
1985.0,20.140613245298578,18.59039184170281,10.305691349967972,52.1401202099788,2.2017740083311708,97035.90917336932
1986.0,20.547505910999632,18.544243143935883,10.32532544790952,51.9183352344086,2.240467919186078,97038.33683175087
1987.0,20.95342160590861,19.124561439010865,10.519337858296387,51.6965502588384,2.307086768867517,96960.65301163566
1988.0,21.35899925467427,21.44947448732509,10.485140306678499,51.4747652832682,2.3173576059871266,96731.38739845571
1989.0,21.76534536677294,23.040598495728158,10.543764140777684,51.252980307698,2.407590005775323,96566.13782066917
1990.0,22.17325984357985,26.300456833182384,10.460571197108617,51.03119533212776,2.275302601915439,96248.41743919328
1991.0,22.582161056402718,31.772097033425823,10.519447726013642,50.80941035655754,2.2754143934711535,95695.17853824962
1992.0,22.991463291098476,29.43443370012299,10.60922428981267,50.587626875700046,2.2788134331183265,95919.77629740651
1993.0,23.400339492990774,33.25830666402129,10.467683273088472,50.36584289660499,2.320139796836039,95551.31468410259
1994.0,23.806841948316816,37.625326847824546,10.836114193346697,50.14405841927234,2.363997404053713,95077.54099811123
1995.0,24.209441751844498,39.439493020218364,10.74968656777571,49.922273443702124,2.347792879824832,94904.60253312522
1996.0,24.608388514653846,42.00176512243274,11.058741309605411,49.70048946460706,2.4216216137631967,94617.21885720316
1997.0,25.002850349279143,45.374519663169565,11.3334364071427,49.478705485512,2.5149232966149437,94252.20791383737
1998.0,25.42890069485694,45.0730337170019,11.520049112026191,49.326914944110314,2.630645358881723,94263.30525609934
1999.0,25.811053300664756,40.063072926450225,11.491667086055964,49.10481581065104,2.6388627198881354,94766.97126691818
2000.0,26.185498379154104,43.57889343172852,11.463712052782089,48.88271667719176,2.5859803764452516,94418.08525611614
2001.0,26.551888223451076,42.044419565494024,11.442444272203653,48.64529292954614,2.6101756792967428,94573.50625939794
2002.0,26.912443465970693,37.22021527948009,11.476398508349812,48.41030824793999,2.606269906084857,95052.40959959701
2003.0,27.267020828785743,37.52867949934315,11.599841043900222,48.17284949617755,2.635367538919717,95009.07270781178
2004.0,27.620490649261725,42.69064771794795,11.924165185220277,47.93538948447416,2.6189732898994054,94460.34385625954
