date,r1,r2,r3,r4,r5,r6
1961.0,11.287979320367441,3.8069648193073324,7.18409110957071,57.4629596236636,1.3143702965630484,1.0304653870843814
1961.0,11.297839251917281,3.821219069702118,7.1850262494104395,57.45602884317704,1.3156800396659536,1.030449505581243
1961.0,11.307699183467122,3.835473320096904,7.18596138925017,57.44909806269047,1.316989782768859,1.030433624078105
1961.0,11.317559115016962,3.84972757049169,7.1868965290899,57.4421672822039,1.3182995258717642,1.0304177425749668
1961.0,11.327419046566801,3.863981820886476,7.187831668929629,57.43523650171733,1.3196092689746695,1.0304018610718284
1961.0,11.33727897811664,3.878236071281262,7.188766808769358,57.42830572123076,1.3209190120775747,1.03038597956869
1961.0,11.34713890966648,3.892490321676048,7.1897019486090885,57.42137494074419,1.3222287551804799,1.0303700980655517
1961.0,11.35699884121632,3.906744572070834,7.190637088448819,57.41444416025762,1.3235384982833853,1.0303542165624133
1961.0,11.366858772766161,3.92099882246562,7.191572228288548,57.407513379771046,1.3248482413862905,1.0303383350592752
1961.0,11.376718704316001,3.935253072860406,7.192507368128277,57.400582599284476,1.3261579844891958,1.030322453556137
1961.0,11.38657863586584,3.949507323255192,7.193442507968007,57.393651818797906,1.3274677275921012,1.0303065720529987
1961.0,11.396438567415679,3.963761573649978,7.1943776478077375,57.386721038311336,1.3287774706950064,1.0302906905498603
1961.0,11.40629849896552,3.9780158240447636,7.195312787647467,57.37979025782477,1.3300872137979116,1.030274809046722
1961.0,11.41615843051536,3.992270074439549,7.196247927487196,57.37285947733821,1.3313969569008168,1.0302589275435836
1961.0,11.4260183620652,4.006524324834335,7.197183067326926,57.36592869685164,1.332706700003722,1.0302430460404455
1961.0,11.43587829361504,4.020778575229121,7.198118207166656,57.35899791636507,1.3340164431066275,1.0302271645373073
1961.0,11.44573822516488,4.035032825623907,7.1990533470063856,57.3520671358785,1.3353261862095327,1.030211283034169
1961.0,11.455598156714718,4.049287076018693,7.199988486846115,57.34513635539193,1.336635929312438,1.0301954015310306
1961.0,11.465458088264558,4.063541326413478,7.200923626685845,57.33820557490536,1.3379456724153433,1.0301795200278925
1961.0,11.475318019814399,4.077795576808264,7.201858766525575,57.33127479441879,1.3392554155182486,1.0301636385247543
1961.0,11.48517795136424,4.09204982720305,7.202793906365304,57.324344013932226,1.3405651586211538,1.030147757021616
1961.0,11.49503788291408,4.106304077597836,7.203729046205034,57.31741323344566,1.341874901724059,1.0301318755184776
1961.0,11.504897814463918,4.120558327992622,7.204664186044764,57.31048245295909,1.3431846448269642,1.0301159940153393
1961.0,11.514757746013757,4.134812578387408,7.205599325884494,57.30355167247252,1.3444943879298696,1.030100112512201
