date,r1,r2,r3,r4,r5,r6
1961.0,1.3645652994545905,18.743047677029256,31.15787083850043,16.6188511253141,8.64156901650291,1.102546211831039
1962.0,1.3982791611887064,18.514248162113166,31.729748650158253,16.6227562058238,8.835688046918637,1.1022167238999923
1963.0,1.4253543860562592,19.63639078657558,32.84050958904109,16.6266612863335,9.226439908675799,1.1006950717111468
1964.0,1.4536011350767348,21.275669015939528,33.49414166741291,16.6305663668433,9.759073430643861,1.0990570244246582
1965.0,1.4823685614985096,22.770666755097967,34.63215577801194,16.634471447353,10.62232139093783,1.0970342204961305
1966.0,1.5166031006339247,23.39861937764229,35.46537979572568,16.6383765278628,10.328092438417302,1.096343457647588
1967.0,1.5358681644819911,25.756200773301092,36.92807949826256,16.6422816083725,10.955624798711755,1.0937806646031591
1968.0,1.5632037280501934,27.194297971224238,37.63558414522441,16.6461866888823,11.210167707552671,1.0923869807654798
1969.0,1.5962667430326856,29.862188893331552,37.92934763108538,16.650091769392,11.600554350485199,1.0904443815883438
1970.0,1.62802806451193,32.99037296645517,40.63411369633006,16.6539968499017,11.802890541296874,1.0869644772060987
1971.0,1.6840008851515822,34.890866012954056,39.89629744144701,16.6579019304115,11.80911756976115,1.08626013258576
1972.0,1.7152415292295276,39.428124195443914,40.35206344387948,16.6618070109212,11.951631554982168,1.0832962673834998
1973.0,1.7416659073454563,47.6247930449704,42.64271225710015,16.665712091431,12.779686846038864,1.0767928467025976
1974.0,1.7863139945068534,64.7155416483126,42.941616264665164,16.6696171719407,12.559668731326969,1.0669232843193852
1975.0,1.8084427840620647,69.92538975362106,43.45871446051969,16.6735222524505,12.659899805657526,1.0635681905860654
1976.0,1.826666493107533,74.74862358484762,44.057029858191406,16.6774273329602,12.41679177652676,1.0605871945056475
1977.0,1.8473634198091717,77.63130771954408,46.71195673618939,16.6813324134699,13.231896138669672,1.0569316801757762
1978.0,1.868971531963084,82.3995482475188,46.29618470539072,16.6852374939797,14.069858615406044,1.0539418715301538
1979.0,1.8892779506137485,92.79253594804821,46.83853176243627,16.6891425744894,14.12909198015709,1.0476258448388343
1980.0,1.912448094971558,101.91816060433473,47.37482031037299,16.6930476549992,15.024916008712223,1.0415585705760164
1981.0,1.9430378922978795,118.30865317835237,46.94676425269645,16.6969527355089,15.432500837408723,1.0321554092567886
1982.0,1.9757103992293974,127.63323606396924,48.17489524311503,16.7008578160186,15.424931809197522,1.0260899062122457
1983.0,2.000572745141429,115.15806465883882,45.551462033964484,16.7047628965284,14.64008413039235,1.0351779010937339
1984.0,2.023352381448264,124.2885793381617,46.517124292331445,16.7086679770381,15.220975295934123,1.029042449543647
1985.0,2.0512086224177657,114.34889888360253,46.029565300165,16.7125730575479,15.308410204340653,1.0349510781149893
1986.0,2.0851047212423364,113.60527656764951,46.23739075063677,16.7164781380576,14.98057315337362,1.0354244501025738
1987.0,2.117061296747068,116.23359670409191,47.723704646487,16.7203832185674,15.74695780224915,1.032606066532481
1988.0,2.1519857334392043,142.57022162372962,47.028416060778355,16.7242882990771,15.796167781662453,1.017857843037764
1989.0,2.188719524100855,178.01268266658562,50.01103102102959,16.7281933795868,16.51986291512037,0.9953942519570173
1990.0,2.221352980227276,182.14836984313487,50.61508458784302,16.732098460096587,15.452881670778373,0.9932680613801966
1991.0,2.2498470510133686,188.24247403828772,49.27781589909743,16.73600354060633,15.127966211525111,0.9907090884099962
